student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
22462,10.4,85.0,4.9,80.0,3
22463,18.2,74.5,7.4,97.9,4
22464,5.2,100.0,10.0,67.6,2
22465,29.2,80.3,5.3,100.0,4
22466,16.9,85.3,6.5,88.9,4
22467,12.1,88.5,7.5,83.2,3
22468,12.9,86.7,6.5,81.6,3
22469,11.4,87.8,6.9,69.2,2
22470,11.8,73.8,8.6,80.4,3
22471,0.0,91.9,7.9,47.2,1
22472,14.3,93.7,3.5,83.9,3
22473,14.0,85.5,2.6,73.1,3
22474,18.4,82.6,10.0,100.0,4
22475,11.3,90.3,6.3,69.7,2
22476,9.6,80.7,6.7,90.3,4
22477,14.9,81.4,4.2,77.1,3
22478,3.7,67.0,7.7,49.1,1
22479,16.0,99.0,4.3,86.5,4
22480,2.0,73.2,5.1,59.7,2
22481,22.8,71.3,5.6,96.2,4
22482,19.8,90.9,5.8,97.6,4
22483,8.5,86.1,7.2,73.5,3
22484,19.6,80.8,5.7,94.6,4
22485,15.8,100.0,7.0,85.5,4
22486,7.9,91.2,7.6,64.7,2
22487,0.8,88.8,4.9,52.1,1
22488,17.2,81.3,6.8,91.4,4
22489,9.4,61.4,7.9,66.0,2
22490,22.7,84.5,5.1,100.0,4
22491,15.1,85.3,4.0,97.8,4
22492,10.1,86.3,6.3,74.0,3
22493,27.6,74.6,8.6,100.0,4
22494,19.0,93.2,7.0,93.7,4
22495,0.0,72.0,3.1,59.2,2
22496,11.6,92.0,3.7,67.0,2
22497,5.3,83.9,7.1,83.4,3
22498,9.4,68.4,5.8,65.8,2
22499,14.0,91.8,4.8,88.3,4
22500,17.5,76.9,6.1,73.7,3
22501,16.8,85.6,6.9,82.8,3
22502,22.5,83.8,5.5,100.0,4
22503,19.5,70.6,7.6,100.0,4
22504,19.0,79.6,5.2,100.0,4
22505,16.4,92.6,7.1,99.3,4
22506,24.0,94.0,6.4,87.6,4
22507,12.8,87.7,5.0,86.1,4
22508,13.0,78.2,6.7,77.7,3
22509,1.7,85.8,5.6,58.7,2
22510,22.4,82.3,2.4,95.0,4
22511,14.5,88.6,2.7,71.3,3
22512,35.5,72.1,10.0,100.0,4
22513,12.2,83.2,6.5,78.1,3
22514,15.6,92.4,6.4,93.1,4
22515,18.8,76.0,10.0,94.3,4
22516,7.3,75.2,3.2,75.8,3
22517,17.5,91.1,7.8,100.0,4
22518,15.2,63.2,5.0,86.6,4
22519,12.9,92.4,7.3,88.0,4
22520,23.2,86.6,5.9,100.0,4
22521,8.7,62.7,6.1,70.6,3
22522,16.9,96.5,6.5,100.0,4
22523,25.2,85.4,4.3,100.0,4
22524,10.1,88.6,2.0,81.3,3
22525,12.9,80.4,4.1,66.6,2
22526,31.4,74.7,5.3,100.0,4
22527,18.3,98.3,5.6,98.1,4
22528,11.5,77.4,3.1,74.9,3
22529,20.6,66.0,8.4,100.0,4
22530,11.0,69.7,6.6,66.2,2
22531,4.0,73.8,5.9,63.2,2
22532,24.6,98.0,6.8,100.0,4
22533,7.3,98.6,5.7,57.2,2
22534,32.2,76.5,8.2,100.0,4
22535,11.6,88.8,7.9,91.0,4
22536,29.9,81.4,3.3,100.0,4
22537,5.4,84.7,10.0,37.4,0
22538,22.2,100.0,7.0,98.1,4
22539,18.5,80.8,5.5,90.7,4
22540,20.9,68.0,6.3,100.0,4
22541,21.8,87.0,10.0,100.0,4
22542,11.5,100.0,8.9,71.7,3
22543,5.8,96.9,8.9,70.9,3
22544,14.6,95.5,8.7,77.6,3
22545,16.6,70.0,6.1,79.7,3
22546,11.7,78.2,7.2,64.0,2
22547,16.9,94.0,7.4,99.8,4
22548,17.3,88.7,5.1,97.0,4
22549,8.6,74.3,7.1,75.0,3
22550,17.8,91.8,7.8,100.0,4
22551,13.1,83.1,10.0,84.8,3
22552,10.1,94.8,6.4,64.5,2
22553,20.5,89.3,5.2,94.7,4
22554,9.6,66.5,5.0,71.4,3
22555,11.8,83.5,4.1,84.7,3
22556,15.5,80.4,4.3,84.6,3
22557,24.6,78.2,5.1,100.0,4
22558,16.3,85.1,7.6,93.8,4
22559,18.7,71.0,8.2,90.9,4
22560,12.9,68.1,5.7,79.6,3
22561,14.5,70.1,4.1,96.1,4
22562,14.7,93.4,7.1,79.8,3
22563,17.1,81.7,7.0,88.4,4
22564,12.9,81.5,4.4,94.1,4
22565,24.4,88.6,9.7,100.0,4
22566,12.4,92.2,8.0,72.3,3
22567,3.0,75.0,3.8,52.0,1
22568,34.2,91.8,8.7,100.0,4
22569,12.7,79.5,1.6,76.8,3
22570,24.2,87.5,8.4,100.0,4
22571,24.8,93.2,6.2,100.0,4
22572,21.6,95.7,3.6,100.0,4
22573,13.6,75.2,7.6,84.8,3
22574,17.0,99.9,8.0,100.0,4
22575,6.1,76.7,7.4,60.3,2
22576,28.9,87.4,5.4,100.0,4
22577,9.0,75.6,5.4,79.8,3
22578,13.2,93.6,4.6,83.4,3
22579,15.7,83.6,6.0,95.8,4
22580,14.2,90.9,10.0,76.1,3
22581,10.4,100.0,7.1,80.8,3
22582,24.8,60.8,3.3,100.0,4
22583,21.7,98.5,9.0,100.0,4
22584,17.3,69.0,8.6,100.0,4
22585,12.2,74.9,2.6,91.2,4
22586,22.4,82.9,8.8,100.0,4
22587,11.7,72.4,7.1,75.6,3
22588,26.0,65.1,5.5,100.0,4
22589,15.8,82.8,7.1,78.0,3
22590,23.6,100.0,4.8,100.0,4
22591,14.2,95.3,6.4,75.2,3
22592,15.5,89.5,6.8,100.0,4
22593,23.6,71.2,5.1,98.5,4
22594,30.4,84.7,4.7,100.0,4
22595,25.9,90.7,9.1,100.0,4
22596,21.1,99.2,5.1,91.3,4
22597,19.1,79.4,4.7,90.4,4
22598,11.5,81.9,7.6,89.5,4
22599,17.1,77.5,5.2,81.6,3
22600,8.6,84.5,4.7,75.7,3
22601,17.6,94.1,5.5,100.0,4
22602,18.1,91.1,9.5,100.0,4
22603,1.3,93.1,8.9,42.9,1
22604,15.3,75.0,3.0,90.0,4
22605,17.9,98.1,5.7,81.6,3
22606,14.4,92.0,5.7,92.4,4
22607,17.5,78.9,1.1,88.9,4
22608,5.6,76.3,6.1,68.3,2
22609,9.6,80.2,7.2,82.9,3
22610,22.2,89.8,4.5,100.0,4
22611,15.0,83.4,6.7,72.5,3
22612,17.4,85.8,5.2,100.0,4
22613,11.2,72.1,5.8,89.9,4
22614,15.1,76.0,7.1,88.1,4
22615,0.0,93.7,1.7,41.1,1
22616,20.9,96.3,8.9,100.0,4
22617,27.7,79.8,8.9,100.0,4
22618,7.5,88.4,5.7,65.4,2
22619,8.4,92.0,5.4,57.3,2
22620,18.1,95.9,7.2,95.2,4
22621,25.3,100.0,5.0,100.0,4
22622,15.0,86.7,5.8,84.8,3
22623,6.4,87.4,6.4,44.5,1
22624,13.5,76.9,5.5,96.9,4
22625,7.8,99.6,0.7,63.4,2
22626,10.3,73.1,9.2,80.6,3
22627,12.9,93.1,4.4,76.9,3
22628,8.5,79.7,6.1,57.9,2
22629,9.6,80.4,6.0,56.0,2
22630,15.5,89.8,1.7,75.5,3
22631,16.5,77.8,3.8,99.4,4
22632,5.0,68.5,7.0,63.6,2
22633,17.8,80.6,8.5,81.3,3
22634,12.3,96.1,6.0,73.9,3
22635,20.0,79.5,5.5,100.0,4
22636,20.5,62.5,3.3,95.5,4
22637,11.2,75.2,2.7,88.7,4
22638,19.3,75.5,5.4,100.0,4
22639,9.1,77.1,6.3,86.2,4
22640,24.3,85.4,7.7,100.0,4
22641,9.4,84.2,8.9,74.3,3
22642,17.5,98.3,4.6,78.0,3
22643,13.7,90.1,6.4,85.4,4
22644,7.9,83.1,2.8,71.5,3
22645,21.3,74.1,3.9,91.8,4
22646,10.7,78.9,8.9,83.1,3
22647,3.1,100.0,2.8,49.5,1
22648,0.0,86.6,6.9,50.7,1
22649,8.9,81.3,7.7,94.4,4
22650,24.6,76.1,6.6,100.0,4
22651,23.8,94.2,5.7,100.0,4
22652,10.0,100.0,8.7,67.9,2
22653,12.4,85.3,5.8,97.0,4
22654,11.7,79.7,6.7,83.3,3
22655,5.7,84.6,7.5,54.1,1
22656,8.4,77.9,9.1,87.0,4
22657,21.9,100.0,4.4,81.4,3
22658,18.5,100.0,5.5,87.0,4
22659,16.9,67.4,7.9,100.0,4
22660,5.7,82.4,9.1,57.8,2
22661,15.7,84.7,4.1,100.0,4
22662,0.0,88.1,3.7,38.5,0
22663,20.9,77.3,5.9,100.0,4
22664,16.8,76.0,6.4,82.7,3
22665,5.6,73.6,4.6,49.3,1
22666,26.3,74.8,4.2,100.0,4
22667,2.4,90.7,8.9,61.0,2
22668,18.7,100.0,6.7,90.6,4
22669,18.9,77.9,7.6,100.0,4
22670,6.3,88.9,4.7,59.7,2
22671,14.7,90.4,5.9,90.4,4
22672,3.5,92.6,5.8,45.6,1
22673,0.0,100.0,3.3,59.4,2
22674,7.5,89.7,9.9,72.4,3
22675,10.7,74.6,3.5,88.0,4
22676,19.5,75.0,2.6,94.2,4
22677,15.5,70.8,2.8,100.0,4
22678,15.7,81.1,3.3,88.3,4
22679,7.9,80.1,7.7,78.9,3
22680,11.3,80.9,5.1,84.2,3
22681,8.5,75.5,7.3,50.1,1
22682,6.4,84.6,6.5,59.5,2
22683,10.8,77.4,8.4,84.6,3
22684,15.5,78.5,7.0,67.6,2
22685,11.0,83.3,4.8,62.9,2
22686,12.7,81.6,7.4,96.2,4
22687,19.9,90.1,2.1,100.0,4
22688,11.5,90.2,3.4,73.8,3
22689,5.7,93.3,2.8,52.4,1
22690,18.9,87.6,7.4,90.2,4
22691,16.9,92.1,1.3,100.0,4
22692,17.3,89.7,10.0,100.0,4
22693,19.4,92.5,4.6,96.0,4
22694,18.2,81.2,6.0,100.0,4
22695,15.2,88.3,5.6,91.5,4
22696,31.7,79.4,6.8,100.0,4
22697,6.0,86.4,5.3,60.2,2
22698,10.9,93.7,5.4,87.4,4
22699,21.8,92.2,6.0,100.0,4
22700,16.0,88.1,3.2,100.0,4
22701,20.3,89.2,10.0,92.2,4
22702,16.2,65.9,9.1,86.9,4
22703,24.6,91.4,1.4,100.0,4
22704,7.9,77.7,5.9,78.9,3
22705,24.4,72.9,6.2,100.0,4
22706,23.2,87.5,3.3,96.0,4
22707,6.5,95.8,8.0,58.9,2
22708,19.4,62.4,8.8,91.4,4
22709,14.7,63.5,3.8,100.0,4
22710,10.8,94.2,6.8,96.0,4
22711,1.8,72.4,7.8,59.8,2
22712,7.9,81.4,5.0,82.6,3
22713,20.0,97.9,5.9,84.1,3
22714,20.7,87.3,5.3,100.0,4
22715,13.5,71.6,8.2,82.7,3
22716,20.7,75.5,6.2,100.0,4
22717,21.6,75.4,6.1,93.0,4
22718,16.1,100.0,6.9,87.5,4
22719,9.9,78.4,7.4,77.1,3
22720,18.1,92.7,4.4,99.0,4
22721,18.4,79.6,6.8,100.0,4
22722,19.7,89.8,5.8,100.0,4
22723,21.1,65.0,7.8,100.0,4
22724,5.5,100.0,6.6,64.2,2
22725,11.4,78.5,7.4,78.7,3
22726,1.7,86.3,6.3,70.9,3
22727,20.2,80.6,1.4,100.0,4
22728,13.5,83.8,4.8,82.5,3
22729,18.0,57.6,4.7,99.2,4
22730,4.7,80.2,2.9,68.8,2
22731,24.8,59.7,10.0,100.0,4
22732,6.6,78.8,6.6,70.8,3
22733,20.4,79.4,4.1,100.0,4
22734,15.8,71.2,7.8,76.2,3
22735,13.7,87.5,6.4,85.4,4
22736,13.1,89.9,3.3,71.8,3
22737,10.5,84.5,8.0,93.6,4
22738,24.1,78.4,7.7,100.0,4
22739,15.1,77.6,5.3,69.8,2
22740,6.1,100.0,7.3,55.9,2
22741,12.3,79.3,3.9,84.2,3
22742,15.9,81.3,5.0,81.6,3
22743,21.3,80.1,6.6,100.0,4
22744,10.8,83.3,5.1,85.5,4
22745,11.2,81.1,4.3,83.7,3
22746,15.2,98.3,6.0,81.3,3
22747,21.1,82.8,5.7,91.7,4
22748,5.4,81.0,3.8,56.3,2
22749,18.5,91.3,4.0,96.0,4
22750,11.8,89.7,6.8,86.5,4
22751,12.7,89.7,3.3,84.3,3
22752,29.0,95.8,7.7,100.0,4
22753,13.6,96.9,8.0,65.1,2
22754,20.3,92.6,4.4,100.0,4
22755,20.0,94.1,5.9,97.7,4
22756,6.7,100.0,4.4,73.1,3
22757,2.1,89.8,4.4,36.1,0
22758,20.7,90.4,3.8,93.8,4
22759,7.4,66.7,6.3,59.5,2
22760,3.4,81.6,6.3,76.9,3
22761,22.2,87.8,6.6,100.0,4
22762,7.9,85.8,5.7,61.7,2
22763,9.6,93.5,8.8,70.0,2
22764,28.8,69.1,4.6,100.0,4
22765,3.4,76.2,6.8,71.9,3
22766,6.2,88.4,8.2,58.8,2
22767,11.8,84.7,6.8,65.9,2
22768,13.3,85.2,8.0,82.8,3
22769,8.7,92.7,3.8,70.1,3
22770,6.9,70.9,6.4,82.4,3
22771,25.6,82.6,6.5,100.0,4
22772,16.8,74.6,9.2,100.0,4
22773,19.1,79.0,5.9,92.0,4
22774,14.0,73.3,6.7,91.1,4
22775,17.0,92.8,5.5,97.2,4
22776,21.5,99.1,9.3,100.0,4
22777,8.0,100.0,4.4,89.5,4
22778,16.9,76.3,7.1,90.1,4
22779,19.9,92.7,3.7,87.0,4
22780,25.8,75.6,6.9,100.0,4
22781,28.6,82.0,7.9,100.0,4
22782,15.5,86.6,6.9,92.2,4
22783,23.0,80.7,5.5,100.0,4
22784,0.0,86.8,7.1,43.2,1
22785,25.9,72.6,3.4,100.0,4
22786,9.9,97.4,8.5,78.7,3
22787,13.3,80.8,4.6,99.2,4
22788,18.1,90.3,5.8,100.0,4
22789,13.9,82.9,3.8,73.4,3
22790,16.4,86.5,8.3,85.1,4
22791,26.1,89.2,7.9,100.0,4
22792,12.3,74.8,8.4,71.1,3
22793,7.4,98.0,4.9,83.2,3
22794,27.7,77.2,10.0,100.0,4
22795,18.7,89.4,4.9,100.0,4
22796,28.5,74.7,3.5,100.0,4
22797,21.0,77.1,7.3,90.3,4
22798,5.7,89.7,0.9,47.3,1
22799,19.5,63.5,5.3,97.2,4
22800,8.1,100.0,4.0,85.7,4
22801,15.1,91.7,4.3,79.1,3
22802,14.5,93.2,9.3,82.8,3
22803,3.7,78.0,6.6,66.6,2
22804,9.3,85.0,7.7,80.7,3
22805,30.4,76.1,8.0,100.0,4
22806,16.7,73.8,2.6,100.0,4
22807,13.8,67.5,7.6,82.5,3
22808,27.7,81.9,3.4,100.0,4
22809,12.2,86.1,1.5,76.6,3
22810,14.4,71.0,7.1,100.0,4
22811,21.9,95.4,7.8,96.7,4
22812,12.2,72.6,3.0,76.7,3
22813,9.8,99.1,5.1,87.4,4
22814,0.0,86.1,2.4,44.2,1
22815,8.4,82.3,8.5,64.0,2
22816,8.4,100.0,4.1,67.0,2
22817,16.1,76.9,9.5,87.7,4
22818,10.7,85.8,9.8,81.1,3
22819,30.1,88.6,4.3,100.0,4
22820,7.6,73.9,6.0,63.8,2
22821,24.8,68.5,6.0,100.0,4
22822,16.5,89.9,6.8,95.3,4
22823,20.6,76.3,8.5,100.0,4
22824,20.2,82.7,5.2,92.7,4
22825,0.0,72.1,6.8,53.0,1
22826,14.9,87.0,6.2,80.2,3
22827,13.2,90.6,4.4,91.1,4
22828,7.1,87.2,6.2,70.1,3
22829,18.2,92.0,7.7,100.0,4
22830,27.0,100.0,5.1,100.0,4
22831,0.0,84.2,5.8,57.0,2
22832,11.3,77.6,6.1,82.3,3
22833,6.3,67.9,3.9,76.1,3
22834,15.5,74.9,1.7,87.4,4
22835,12.7,77.2,4.2,93.3,4
22836,10.8,98.2,9.7,77.5,3
22837,19.8,95.3,6.1,100.0,4
22838,26.5,72.1,6.0,100.0,4
22839,33.6,100.0,7.3,100.0,4
22840,9.8,89.6,8.5,59.2,2
22841,2.3,71.9,5.0,61.5,2
22842,18.9,71.3,6.0,95.6,4
22843,26.3,69.9,2.7,100.0,4
22844,20.7,100.0,4.2,100.0,4
22845,26.2,81.2,5.3,100.0,4
22846,13.4,86.3,5.0,80.7,3
22847,10.7,67.7,8.6,93.6,4
22848,15.8,74.8,4.6,92.9,4
22849,12.7,92.3,4.0,92.6,4
22850,19.6,96.6,6.3,93.4,4
22851,21.8,77.4,5.4,100.0,4
22852,22.3,77.0,3.2,100.0,4
22853,18.6,75.3,4.1,88.8,4
22854,16.7,84.6,5.4,84.5,3
22855,20.6,91.2,7.2,99.3,4
22856,1.3,91.6,6.9,40.0,1
22857,16.5,80.7,7.1,99.9,4
22858,15.4,75.2,8.9,80.5,3
22859,16.5,80.7,6.0,97.1,4
22860,14.4,84.4,6.2,88.7,4
22861,18.0,73.9,5.6,96.0,4
22862,11.0,100.0,5.7,70.2,3
22863,22.9,88.6,8.1,100.0,4
22864,18.3,86.2,4.3,85.1,4
22865,16.1,77.2,6.8,93.1,4
22866,10.1,75.1,6.7,70.3,3
22867,20.7,93.8,8.6,100.0,4
22868,16.4,74.0,6.2,100.0,4
22869,9.7,100.0,6.3,80.7,3
22870,14.6,65.9,6.2,78.0,3
22871,19.4,88.2,6.1,93.3,4
22872,18.9,92.3,6.6,97.8,4
22873,18.4,82.5,5.6,92.5,4
22874,15.6,78.7,5.4,81.2,3
22875,22.2,100.0,8.5,100.0,4
22876,23.7,66.9,8.4,100.0,4
22877,20.2,71.9,6.6,98.8,4
22878,10.9,100.0,3.3,97.1,4
22879,7.6,90.5,6.4,72.7,3
22880,11.2,82.2,6.3,79.0,3
22881,28.7,77.1,10.0,100.0,4
22882,17.0,89.6,3.1,99.4,4
22883,29.9,94.4,6.4,100.0,4
22884,14.2,99.0,8.6,77.6,3
22885,13.2,73.2,6.7,61.0,2
22886,14.5,83.1,5.6,87.2,4
22887,14.4,82.9,2.9,90.9,4
22888,9.6,88.1,6.2,54.4,1
22889,7.0,72.1,1.5,71.3,3
22890,18.5,70.7,5.7,99.1,4
22891,22.4,79.3,2.7,100.0,4
22892,32.1,72.7,6.1,100.0,4
22893,12.0,82.9,10.0,83.5,3
22894,12.5,81.4,4.8,75.7,3
22895,9.6,84.5,3.2,67.4,2
22896,22.9,78.6,10.0,100.0,4
22897,20.7,88.3,7.4,100.0,4
22898,8.9,88.8,2.5,78.6,3
22899,8.7,74.1,8.5,73.0,3
22900,21.7,100.0,5.9,100.0,4
22901,17.7,79.7,4.4,91.4,4
22902,20.3,94.5,7.3,100.0,4
22903,8.8,96.0,6.0,62.2,2
22904,1.9,81.4,5.2,58.3,2
22905,8.9,84.5,8.2,58.9,2
22906,19.8,79.1,9.8,99.8,4
22907,29.8,75.3,7.2,100.0,4
22908,12.0,86.4,4.8,67.9,2
22909,30.9,82.3,2.8,100.0,4
22910,20.8,92.0,5.6,99.6,4
22911,5.2,66.4,7.8,54.6,1
22912,16.5,91.6,5.6,89.7,4
22913,21.0,91.8,2.7,95.3,4
22914,0.0,76.2,4.2,38.4,0
22915,19.5,88.9,1.2,100.0,4
22916,23.2,89.2,8.5,97.1,4
22917,17.8,96.5,6.6,80.5,3
22918,14.6,95.0,3.5,72.4,3
22919,13.8,98.4,6.2,86.9,4
22920,13.4,82.0,5.2,82.1,3
22921,6.8,85.8,9.5,73.1,3
22922,10.2,92.8,5.0,72.4,3
22923,12.1,89.7,6.0,85.8,4
22924,15.8,68.6,9.0,97.9,4
22925,11.1,100.0,1.5,87.8,4
22926,8.9,80.3,1.9,65.9,2
22927,20.3,79.1,4.8,93.1,4
22928,17.6,82.2,8.0,97.1,4
22929,11.2,78.5,3.1,80.6,3
22930,18.5,100.0,10.0,100.0,4
22931,11.8,69.1,5.5,70.0,2
22932,15.4,85.4,3.2,100.0,4
22933,21.8,83.3,6.9,100.0,4
22934,10.8,92.7,6.9,74.6,3
22935,6.8,85.3,6.1,46.0,1
22936,14.0,100.0,5.6,100.0,4
22937,5.5,87.3,4.8,52.0,1
22938,13.1,65.8,6.7,93.4,4
22939,13.0,92.3,6.5,99.5,4
22940,0.0,100.0,8.5,46.0,1
22941,18.7,70.6,8.3,86.4,4
22942,13.7,86.0,8.2,96.3,4
22943,23.3,93.1,6.5,99.0,4
22944,16.5,81.5,1.3,99.2,4
22945,20.1,81.4,6.5,100.0,4
22946,23.3,86.5,8.3,87.8,4
22947,14.1,66.5,6.2,86.9,4
22948,15.0,89.1,3.1,100.0,4
22949,4.0,91.3,2.9,60.0,2
22950,23.7,96.4,5.3,100.0,4
22951,14.0,85.0,5.6,81.6,3
22952,8.0,93.6,7.1,56.0,2
22953,20.2,98.1,7.1,90.7,4
22954,0.0,91.7,4.7,57.3,2
22955,12.0,95.6,8.9,69.5,2
22956,21.4,91.8,5.4,92.2,4
22957,11.9,72.7,4.4,84.2,3
22958,10.0,79.0,2.8,87.3,4
22959,12.1,78.7,4.9,86.5,4
22960,0.9,72.3,5.6,45.1,1
22961,20.0,72.8,7.4,91.2,4
22962,14.1,70.6,4.9,87.3,4
22963,13.1,97.5,4.9,96.5,4
22964,13.1,98.8,4.5,87.8,4
22965,15.1,91.5,2.6,100.0,4
22966,19.6,93.1,4.3,91.1,4
22967,14.6,86.1,7.2,93.3,4
22968,5.5,87.7,4.4,64.0,2
22969,19.0,78.8,6.2,96.1,4
22970,18.5,95.6,5.0,94.6,4
22971,16.4,95.1,5.9,86.0,4
22972,22.5,82.7,7.0,100.0,4
22973,15.2,61.5,10.0,92.0,4
22974,22.8,81.6,7.6,100.0,4
22975,24.9,94.0,3.3,100.0,4
22976,19.1,92.7,5.7,91.9,4
22977,9.8,92.4,5.7,66.8,2
22978,14.1,84.8,1.7,70.8,3
22979,23.7,87.9,5.7,100.0,4
22980,4.5,100.0,6.9,64.6,2
22981,12.3,100.0,7.4,73.2,3
22982,12.6,98.0,7.2,81.1,3
22983,8.9,90.7,2.8,76.0,3
22984,21.1,100.0,3.3,100.0,4
22985,17.6,82.6,6.6,76.8,3
22986,10.0,96.2,5.6,78.8,3
22987,19.2,99.5,6.5,100.0,4
22988,13.9,78.1,5.9,83.8,3
22989,8.8,86.4,4.5,68.2,2
22990,10.0,77.3,6.3,74.1,3
22991,18.1,85.9,6.9,100.0,4
22992,21.6,81.5,3.8,100.0,4
22993,11.6,80.6,4.2,100.0,4
22994,18.8,79.4,6.7,97.3,4
22995,26.1,82.4,4.4,100.0,4
22996,6.2,98.8,2.4,70.9,3
22997,17.5,81.2,4.5,94.3,4
22998,20.8,92.9,8.8,97.5,4
22999,14.3,83.2,9.8,74.3,3
23000,23.7,80.2,4.2,95.3,4
23001,30.4,87.8,7.3,100.0,4
23002,17.4,78.9,7.7,89.4,4
23003,13.4,82.3,9.8,80.2,3
23004,21.8,81.3,6.0,100.0,4
23005,20.9,97.0,3.1,100.0,4
23006,0.0,90.3,4.6,51.6,1
23007,15.0,99.6,4.1,78.7,3
23008,12.2,75.1,8.2,81.8,3
23009,17.8,100.0,3.2,86.1,4
23010,13.6,93.0,8.4,89.4,4
23011,14.4,79.9,8.9,72.3,3
23012,9.0,87.6,9.2,75.4,3
23013,20.1,98.9,5.4,84.9,3
23014,26.6,92.6,6.2,100.0,4
23015,9.1,88.6,8.1,77.1,3
23016,5.2,76.9,3.0,57.2,2
23017,15.1,74.3,8.5,78.3,3
23018,14.8,83.2,9.6,100.0,4
23019,23.2,100.0,5.0,100.0,4
23020,6.4,78.0,5.5,56.0,2
23021,11.2,90.0,6.0,83.1,3
23022,0.0,94.2,4.1,63.0,2
23023,24.6,92.3,4.0,100.0,4
23024,16.8,84.0,7.1,100.0,4
23025,11.8,82.4,5.9,97.3,4
23026,5.7,90.6,6.1,74.7,3
23027,6.4,95.2,1.2,62.8,2
23028,17.9,89.9,6.4,76.3,3
23029,7.2,84.9,5.4,76.0,3
23030,15.7,79.7,5.2,89.3,4
23031,29.3,78.4,7.4,100.0,4
23032,12.6,80.9,5.0,85.7,4
23033,8.3,100.0,4.5,59.9,2
23034,17.7,86.8,9.8,63.8,2
23035,6.4,85.8,9.1,73.3,3
23036,27.0,83.4,7.7,100.0,4
23037,24.8,73.9,9.5,100.0,4
23038,13.9,72.3,7.4,96.8,4
23039,8.7,76.7,6.1,66.4,2
23040,12.0,71.6,5.3,71.4,3
23041,12.9,76.3,7.3,71.0,3
23042,17.7,100.0,8.9,100.0,4
23043,22.3,70.1,4.5,100.0,4
23044,7.7,100.0,3.9,61.6,2
23045,22.1,79.1,6.4,100.0,4
23046,19.3,89.8,4.0,92.8,4
23047,11.4,80.7,5.2,55.7,2
23048,7.4,84.2,3.3,72.9,3
23049,15.8,90.0,6.0,97.0,4
23050,7.6,97.1,6.3,65.9,2
23051,22.2,90.5,6.4,100.0,4
23052,7.1,86.0,5.5,67.6,2
23053,18.8,87.3,5.6,98.1,4
23054,14.4,92.7,4.8,85.0,4
23055,11.1,100.0,5.1,59.1,2
23056,14.3,79.2,7.6,92.6,4
23057,22.6,79.7,5.4,95.4,4
23058,6.7,86.8,6.4,80.4,3
23059,12.1,96.1,5.1,83.9,3
23060,9.7,75.2,8.3,54.7,1
23061,14.7,70.8,4.4,97.1,4
23062,10.2,89.9,6.3,66.5,2
23063,2.6,88.1,5.5,63.9,2
23064,7.6,91.5,6.0,65.2,2
23065,26.5,95.3,5.3,100.0,4
23066,16.7,82.4,6.9,100.0,4
23067,16.5,83.3,3.7,84.3,3
23068,13.0,70.9,6.8,88.3,4
23069,14.6,94.6,8.1,93.1,4
23070,12.0,97.5,6.1,65.1,2
23071,18.7,93.4,4.1,91.6,4
23072,15.7,80.2,3.8,90.6,4
23073,6.8,78.7,8.9,78.7,3
23074,16.8,89.0,5.9,98.8,4
23075,0.0,79.5,7.9,56.3,2
23076,17.9,100.0,4.7,92.1,4
23077,5.1,61.7,3.8,52.4,1
23078,14.3,79.8,10.0,87.7,4
23079,6.6,87.2,9.7,62.7,2
23080,15.0,92.9,4.8,92.8,4
23081,19.0,79.1,5.1,91.7,4
23082,25.5,89.1,5.3,100.0,4
23083,4.2,97.9,4.5,60.8,2
23084,21.8,85.1,1.7,100.0,4
23085,15.9,81.4,3.5,90.5,4
23086,11.8,91.1,2.3,83.1,3
23087,20.3,92.4,5.4,92.2,4
23088,13.3,87.6,5.1,79.9,3
23089,20.0,100.0,1.8,92.0,4
23090,8.1,77.5,8.2,72.6,3
23091,10.6,84.0,7.2,73.1,3
23092,21.6,79.8,5.2,83.1,3
23093,25.4,96.0,2.3,100.0,4
23094,14.8,84.0,5.7,71.7,3
23095,0.0,81.9,6.4,56.4,2
23096,13.6,76.7,2.2,69.8,2
23097,15.2,92.9,5.0,91.7,4
23098,13.4,84.8,6.5,100.0,4
23099,17.4,73.6,6.9,93.1,4
23100,11.7,75.1,9.2,81.9,3
23101,20.9,82.5,10.0,100.0,4
23102,6.8,92.4,2.2,69.0,2
23103,23.7,97.9,4.8,100.0,4
23104,25.9,99.5,10.0,100.0,4
23105,8.6,75.5,8.1,81.2,3
23106,8.6,100.0,7.1,70.4,3
23107,17.9,76.7,8.1,100.0,4
23108,6.7,77.0,5.1,43.1,1
23109,11.6,77.9,6.5,78.9,3
23110,22.7,78.1,9.2,100.0,4
23111,20.2,86.6,5.1,77.1,3
23112,28.9,84.3,6.3,100.0,4
23113,16.2,89.1,3.9,95.2,4
23114,10.7,78.3,7.2,79.3,3
23115,15.4,89.8,7.4,100.0,4
23116,13.9,85.8,7.0,94.7,4
23117,14.0,93.1,6.3,93.2,4
23118,14.8,86.8,5.2,75.5,3
23119,8.5,79.1,5.4,83.0,3
23120,17.0,86.4,5.5,100.0,4
23121,5.1,79.5,8.3,46.6,1
23122,10.0,75.8,7.2,92.8,4
23123,14.2,87.6,6.0,92.6,4
23124,0.0,84.5,5.7,66.1,2
23125,20.4,86.5,7.9,97.6,4
23126,0.6,82.6,6.6,41.6,1
